,usage_dateID_zulu,usage_timeID_zulu,sunlight_duration_minutes,usage_kWh,passengers,atms
11361,20190825,165959,1722.42,282.9857999999999,748.0,7.0
11362,20190825,172959,1722.42,267.9759000000002,1834.0,13.0
11363,20190825,175959,1722.42,301.55780000000027,1795.0,14.0
11364,20190825,182959,1722.42,621.2842999999998,1745.0,15.0
11365,20190825,185959,1722.42,732.0110999999997,2178.0,15.0
11366,20190825,192959,1722.42,592.8973000000001,1587.0,12.0
11367,20190825,195959,1722.42,532.6977000000002,1126.0,9.0
11368,20190825,202959,1722.42,573.4489,1416.0,11.0
11369,20190825,205959,1722.42,587.1036999999999,1377.0,13.0
11370,20190825,212959,1722.42,515.7067000000003,1152.0,10.0
11371,20190825,215959,1722.42,410.08200000000005,1022.0,9.0
11372,20190825,222959,1722.42,414.2252000000002,1070.0,7.0
11373,20190825,225959,1722.42,360.6376,871.0,7.0
11374,20190825,232959,1713.48,364.57849999999996,513.0,6.0
11375,20190825,235959,1713.48,416.78749999999985,178.0,2.0
11376,20190826,2959,1713.48,404.2723,176.0,1.0
11377,20190826,5959,1713.48,519.0073000000001,190.0,2.0
11378,20190826,12959,1713.48,749.3771000000004,95.0,1.0
11379,20190826,15959,1713.48,732.6975999999994,187.0,1.0
11380,20190826,22959,1713.48,835.9071000000005,0.0,0.0
11381,20190826,25959,1713.48,891.7056000000008,0.0,0.0
11382,20190826,32959,1713.48,851.7339,157.0,1.0
11383,20190826,35959,1713.48,887.3303000000005,0.0,1.0
11384,20190826,42959,1713.48,857.8551000000003,0.0,0.0
11385,20190826,45959,1713.48,879.7416000000002,0.0,1.0
11386,20190826,52959,1713.48,787.4864000000005,0.0,0.0
11387,20190826,55959,1713.48,404.9415999999999,1484.0,9.0
11388,20190826,62959,1713.48,403.75499999999994,1334.0,9.0
11389,20190826,65959,1713.48,384.72280000000035,1686.0,11.0
11390,20190826,72959,1713.48,337.61069999999995,1619.0,16.0
11391,20190826,75959,1713.48,359.82260000000025,1320.0,10.0
11392,20190826,82959,1713.48,343.8722,538.0,7.0
11393,20190826,85959,1713.48,377.4633000000002,1407.0,12.0
11394,20190826,92959,1713.48,282.4145999999999,1347.0,11.0
11395,20190826,95959,1713.48,280.452,1268.0,11.0
11396,20190826,102959,1713.48,278.37620000000004,1461.0,13.0
11397,20190826,105959,1713.48,279.6004000000001,1573.0,12.0
11398,20190826,112959,1713.48,265.95640000000026,817.0,8.0
11399,20190826,115959,1713.48,277.46380000000005,1683.0,16.0
11400,20190826,122959,1713.48,259.59190000000024,1536.0,14.0
11401,20190826,125959,1713.48,275.35779999999994,1390.0,10.0
11402,20190826,132959,1713.48,248.07730000000018,1605.0,12.0
11403,20190826,135959,1713.48,249.8502000000001,1695.0,12.0
11404,20190826,142959,1713.48,282.7876999999999,2297.0,16.0
11405,20190826,145959,1713.48,220.8502000000001,1452.0,13.0
11406,20190826,152959,1713.48,232.47999999999996,1843.0,15.0
11407,20190826,155959,1713.48,235.25929999999997,1795.0,16.0
11408,20190826,162959,1713.48,234.1939000000003,1537.0,11.0
11409,20190826,165959,1713.48,285.6564,1161.0,11.0
11410,20190826,172959,1713.48,287.8953000000002,1727.0,16.0
11411,20190826,175959,1713.48,272.3483000000001,1130.0,11.0
11412,20190826,182959,1713.48,593.8616999999997,1791.0,16.0
11413,20190826,185959,1713.48,521.1627000000001,1097.0,11.0
11414,20190826,192959,1713.48,578.0013000000002,1500.0,13.0
11415,20190826,195959,1713.48,483.0229999999999,939.0,10.0
11416,20190826,202959,1713.48,446.15789999999987,901.0,9.0
11417,20190826,205959,1713.48,390.69989999999984,708.0,8.0
11418,20190826,212959,1713.48,446.2925000000003,1110.0,11.0
11419,20190826,215959,1713.48,385.15170000000006,497.0,6.0
11420,20190826,222959,1713.48,371.95840000000004,587.0,6.0
11421,20190826,225959,1713.48,348.0263999999999,819.0,7.0
11422,20190826,232959,1704.52,343.13320000000004,687.0,6.0
11423,20190826,235959,1704.52,425.90499999999986,278.0,2.0
11424,20190827,2959,1704.52,386.13980000000004,0.0,0.0
11425,20190827,5959,1704.52,533.5596,184.0,1.0
11426,20190827,12959,1704.52,786.7451000000002,173.0,2.0
11427,20190827,15959,1704.52,721.5090999999994,188.0,1.0
11428,20190827,22959,1704.52,835.9071000000005,0.0,0.0
11429,20190827,25959,1704.52,891.6703000000009,0.0,0.0
11430,20190827,32959,1704.52,844.5697000000006,0.0,0.0
11431,20190827,35959,1704.52,900.4701000000008,0.0,0.0
11432,20190827,42959,1704.52,785.2330000000001,244.0,1.0
11433,20190827,45959,1704.52,879.7416000000002,0.0,1.0
11434,20190827,52959,1704.52,788.3873000000001,0.0,1.0
11435,20190827,55959,1704.52,544.6703000000002,514.0,5.0
11436,20190827,62959,1704.52,399.41490000000005,2022.0,14.0
11437,20190827,65959,1704.52,377.3653000000003,1053.0,11.0
11438,20190827,72959,1704.52,343.6175999999999,1601.0,14.0
11439,20190827,75959,1704.52,357.18070000000023,2220.0,20.0
11440,20190827,82959,1704.52,325.05320000000034,1050.0,9.0
11441,20190827,85959,1704.52,289.20400000000024,821.0,11.0
11442,20190827,92959,1704.52,312.6430999999999,1003.0,8.0
11443,20190827,95959,1704.52,284.7983,1135.0,12.0
11444,20190827,102959,1704.52,263.2393000000001,635.0,7.0
11445,20190827,105959,1704.52,269.7796,1491.0,13.0
11446,20190827,112959,1704.52,276.7495,976.0,9.0
11447,20190827,115959,1704.52,264.0344000000001,616.0,7.0
11448,20190827,122959,1704.52,286.38739999999996,1281.0,12.0
11449,20190827,125959,1704.52,262.52690000000024,1584.0,14.0
11450,20190827,132959,1704.52,259.1139999999998,1021.0,8.0
11451,20190827,135959,1704.52,261.11969999999974,1184.0,9.0
11452,20190827,142959,1704.52,247.4913000000002,1563.0,14.0
11453,20190827,145959,1704.52,238.6306000000002,1236.0,14.0
11454,20190827,152959,1704.52,226.61860000000007,1909.0,14.0
11455,20190827,155959,1704.52,235.86980000000003,1746.0,15.0
11456,20190827,162959,1704.52,290.72800000000024,1233.0,12.0
11457,20190827,165959,1704.52,262.55010000000016,1359.0,12.0
11458,20190827,172959,1704.52,284.6758000000003,1503.0,11.0
11459,20190827,175959,1704.52,292.98550000000034,1644.0,14.0
11460,20190827,182959,1704.52,489.6078999999998,1232.0,12.0
11461,20190827,185959,1704.52,566.0745000000002,1391.0,13.0
11462,20190827,192959,1704.52,416.3558999999998,1238.0,10.0
11463,20190827,195959,1704.52,535.5394999999999,1147.0,11.0
11464,20190827,202959,1704.52,538.3666999999999,1357.0,13.0
11465,20190827,205959,1704.52,446.79839999999984,1281.0,13.0
11466,20190827,212959,1704.52,385.84980000000013,880.0,10.0
11467,20190827,215959,1704.52,455.4514000000002,1174.0,14.0
11468,20190827,222959,1704.52,458.3265000000002,27.0,3.0
11469,20190827,225959,1704.52,425.6933999999999,183.0,2.0
11470,20190827,232959,1695.54,316.13230000000027,680.0,7.0
11471,20190827,235959,1695.54,499.56600000000003,0.0,0.0
11472,20190828,2959,1695.54,362.5738999999999,362.0,3.0
11473,20190828,5959,1695.54,427.9947000000001,710.0,6.0
11474,20190828,12959,1695.54,788.0105000000002,189.0,2.0
11475,20190828,15959,1695.54,708.5821999999997,188.0,3.0
11476,20190828,22959,1695.54,804.5865000000002,0.0,1.0
11477,20190828,25959,1695.54,868.2602000000007,0.0,1.0
11478,20190828,32959,1695.54,821.5562000000007,0.0,0.0
11479,20190828,35959,1695.54,867.7124000000009,0.0,0.0
11480,20190828,42959,1695.54,831.7832000000003,0.0,0.0
11481,20190828,45959,1695.54,820.4750999999997,189.0,2.0
11482,20190828,52959,1695.54,770.9339000000001,0.0,1.0
11483,20190828,55959,1695.54,418.57529999999986,886.0,7.0
11484,20190828,62959,1695.54,341.8757000000002,1617.0,12.0
11485,20190828,65959,1695.54,357.9230000000005,2374.0,16.0
11486,20190828,72959,1695.54,311.3709,1507.0,16.0
11487,20190828,75959,1695.54,317.31920000000025,886.0,8.0
11488,20190828,82959,1695.54,309.1485000000002,620.0,9.0
11489,20190828,85959,1695.54,406.03660000000025,1379.0,13.0
11490,20190828,92959,1695.54,261.40789999999987,1310.0,12.0
11491,20190828,95959,1695.54,276.9607999999999,1168.0,11.0
11492,20190828,102959,1695.54,260.0871999999998,980.0,9.0
11493,20190828,105959,1695.54,269.9595,1311.0,12.0
11494,20190828,112959,1695.54,247.97420000000017,675.0,7.0
11495,20190828,115959,1695.54,245.93060000000006,1432.0,12.0
11496,20190828,122959,1695.54,241.3214000000003,1475.0,13.0
11497,20190828,125959,1695.54,251.52779999999996,1339.0,10.0
11498,20190828,132959,1695.54,231.47249999999985,773.0,8.0
11499,20190828,135959,1695.54,277.2212999999999,2594.0,18.0
11500,20190828,142959,1695.54,247.5184,1320.0,12.0
11501,20190828,145959,1695.54,221.49780000000013,1484.0,14.0
11502,20190828,152959,1695.54,244.13369999999995,1234.0,11.0
11503,20190828,155959,1695.54,287.3879000000001,1307.0,13.0
11504,20190828,162959,1695.54,290.2895,673.0,7.0
11505,20190828,165959,1695.54,256.5923000000001,1658.0,14.0
11506,20190828,172959,1695.54,304.8843,1167.0,12.0
11507,20190828,175959,1695.54,284.8421,1385.0,15.0
11508,20190828,182959,1695.54,333.5092999999999,1227.0,11.0
11509,20190828,185959,1695.54,352.9983,1005.0,9.0
11510,20190828,192959,1695.54,321.9448000000001,577.0,7.0
11511,20190828,195959,1695.54,393.59899999999993,1337.0,11.0
11512,20190828,202959,1695.54,497.2489000000002,452.0,6.0
11513,20190828,205959,1695.54,545.3090999999997,1151.0,11.0
11514,20190828,212959,1695.54,309.2476,702.0,10.0
11515,20190828,215959,1695.54,348.9040000000001,456.0,9.0
11516,20190828,222959,1695.54,363.48090000000013,505.0,6.0
11517,20190828,225959,1695.54,317.05380000000025,664.0,4.0
11518,20190828,232959,1686.52,325.53780000000023,456.0,5.0
11519,20190828,235959,1686.52,351.55800000000005,379.0,3.0
11520,20190829,2959,1686.52,383.53809999999976,186.0,2.0
11521,20190829,5959,1686.52,534.4989999999999,374.0,3.0
11522,20190829,12959,1686.52,713.0342000000002,0.0,1.0
11523,20190829,15959,1686.52,700.9336999999997,189.0,3.0
11524,20190829,22959,1686.52,563.1401000000002,564.0,4.0
11525,20190829,25959,1686.52,873.2006000000008,0.0,0.0
11526,20190829,32959,1686.52,821.5562000000007,0.0,0.0
11527,20190829,35959,1686.52,866.9092000000009,0.0,0.0
11528,20190829,42959,1686.52,831.7832000000003,0.0,0.0
11529,20190829,45959,1686.52,860.3038000000008,0.0,0.0
11530,20190829,52959,1686.52,779.3836,0.0,2.0
11531,20190829,55959,1686.52,573.9177000000001,519.0,3.0
11532,20190829,62959,1686.52,390.82270000000005,1924.0,15.0
11533,20190829,65959,1686.52,341.77660000000037,1236.0,11.0
11534,20190829,72959,1686.52,347.9900999999999,1762.0,15.0
11535,20190829,75959,1686.52,315.49269999999996,1607.0,16.0
11536,20190829,82959,1686.52,307.75950000000023,700.0,10.0
11537,20190829,85959,1686.52,414.9650000000002,1537.0,14.0
11538,20190829,92959,1686.52,267.9435999999999,797.0,11.0
11539,20190829,95959,1686.52,309.5743000000001,1281.0,13.0
11540,20190829,102959,1686.52,250.21490000000003,719.0,9.0
11541,20190829,105959,1686.52,266.33840000000004,1209.0,12.0
11542,20190829,112959,1686.52,256.2064999999999,1065.0,9.0
11543,20190829,115959,1686.52,239.98310000000012,1385.0,13.0
11544,20190829,122959,1686.52,246.2779000000003,1625.0,13.0
11545,20190829,125959,1686.52,244.26139999999998,863.0,8.0
11546,20190829,132959,1686.52,234.01160000000007,1671.0,16.0
11547,20190829,135959,1686.52,244.7962999999999,1910.0,13.0
11548,20190829,142959,1686.52,234.8520000000001,1443.0,13.0
11549,20190829,145959,1686.52,197.0189000000002,1528.0,13.0
11550,20190829,152959,1686.52,203.99440000000013,1553.0,13.0
11551,20190829,155959,1686.52,267.1500999999997,2045.0,16.0
11552,20190829,162959,1686.52,277.1950000000002,1319.0,13.0
11553,20190829,165959,1686.52,264.16700000000003,1707.0,15.0
11554,20190829,172959,1686.52,311.7858,1310.0,14.0
11555,20190829,175959,1686.52,282.7717000000002,1709.0,14.0
11556,20190829,182959,1686.52,395.81710000000004,1498.0,12.0
11557,20190829,185959,1686.52,411.57759999999996,1127.0,13.0
11558,20190829,192959,1686.52,302.2673,1368.0,12.0
11559,20190829,195959,1686.52,624.4767000000002,1152.0,10.0
11560,20190829,202959,1686.52,448.2074999999999,1743.0,16.0
11561,20190829,205959,1686.52,361.3256000000001,1396.0,11.0
11562,20190829,212959,1686.52,295.99319999999994,783.0,9.0
11563,20190829,215959,1686.52,342.5194000000001,1014.0,13.0
11564,20190829,222959,1686.52,328.3630000000001,402.0,7.0
11565,20190829,225959,1686.52,656.5027000000003,171.0,1.0
11566,20190829,232959,1677.5,313.1947000000003,978.0,8.0
11567,20190829,235959,1677.5,362.2725,455.0,3.0
11568,20190830,2959,1677.5,366.67669999999976,369.0,3.0
11569,20190830,5959,1677.5,523.0792000000004,188.0,2.0
11570,20190830,12959,1677.5,812.3225000000003,379.0,3.0
11571,20190830,15959,1677.5,730.8218999999991,0.0,1.0
11572,20190830,22959,1677.5,802.5110000000002,0.0,1.0
11573,20190830,25959,1677.5,863.9097000000008,0.0,0.0
11574,20190830,32959,1677.5,824.6717000000007,0.0,0.0
11575,20190830,35959,1677.5,821.7565999999999,185.0,2.0
11576,20190830,42959,1677.5,836.4931000000004,0.0,0.0
11577,20190830,45959,1677.5,858.6481000000007,0.0,0.0
11578,20190830,52959,1677.5,773.7308000000002,0.0,2.0
11579,20190830,55959,1677.5,369.61669999999975,1092.0,8.0
11580,20190830,62959,1677.5,343.8339000000002,1527.0,12.0
11581,20190830,65959,1677.5,352.1534000000005,1711.0,13.0
11582,20190830,72959,1677.5,310.5865,1566.0,14.0
11583,20190830,75959,1677.5,321.0499000000002,844.0,8.0
11584,20190830,82959,1677.5,394.00250000000005,1612.0,13.0
11585,20190830,85959,1677.5,452.80810000000037,1495.0,15.0
11586,20190830,92959,1677.5,263.9227999999998,1358.0,12.0
11587,20190830,95959,1677.5,268.1927,1287.0,12.0
11588,20190830,102959,1677.5,268.58790000000005,1479.0,11.0
11589,20190830,105959,1677.5,256.7654,1534.0,14.0
11590,20190830,112959,1677.5,255.32929999999993,1373.0,11.0
11591,20190830,115959,1677.5,259.0083000000001,1717.0,15.0
11592,20190830,122959,1677.5,247.59590000000003,1343.0,12.0
11593,20190830,125959,1677.5,259.3937999999998,1982.0,15.0
11594,20190830,132959,1677.5,238.20349999999988,1162.0,11.0
11595,20190830,135959,1677.5,280.0013999999999,2476.0,17.0
11596,20190830,142959,1677.5,232.9734,1722.0,13.0
11597,20190830,145959,1677.5,230.02109999999993,1245.0,11.0
11598,20190830,152959,1677.5,233.76249999999993,1408.0,11.0
11599,20190830,155959,1677.5,287.3879000000001,1309.0,13.0
11600,20190830,162959,1677.5,239.46190000000013,1647.0,12.0
11601,20190830,165959,1677.5,397.7989999999999,792.0,10.0
11602,20190830,172959,1677.5,281.6881000000001,1844.0,14.0
11603,20190830,175959,1677.5,288.9737,1741.0,16.0
11604,20190830,182959,1677.5,328.1643000000001,1682.0,13.0
11605,20190830,185959,1677.5,367.1218000000001,1431.0,13.0
11606,20190830,192959,1677.5,294.45189999999985,1103.0,10.0
11607,20190830,195959,1677.5,434.88000000000005,1068.0,9.0
11608,20190830,202959,1677.5,329.5091000000001,1036.0,12.0
11609,20190830,205959,1677.5,371.2111000000002,1142.0,11.0
11610,20190830,212959,1677.5,470.61779999999993,1278.0,13.0
11611,20190830,215959,1677.5,330.3694000000001,729.0,12.0
11612,20190830,222959,1677.5,344.0600000000003,1156.0,9.0
11613,20190830,225959,1677.5,363.82439999999997,323.0,2.0
11614,20190830,232959,1668.46,312.66030000000023,727.0,6.0
11615,20190830,235959,1668.46,363.06140000000016,519.0,3.0
11616,20190831,2959,1668.46,381.37810000000013,0.0,1.0
11617,20190831,5959,1668.46,525.6264000000003,189.0,2.0
11618,20190831,12959,1668.46,806.5423000000006,171.0,3.0
11619,20190831,15959,1668.46,699.2719999999994,189.0,2.0
11620,20190831,22959,1668.46,786.5972000000002,0.0,2.0
11621,20190831,25959,1668.46,863.5191000000008,0.0,0.0
11622,20190831,32959,1668.46,820.72,187.0,1.0
11623,20190831,35959,1668.46,839.0178000000005,0.0,1.0
11624,20190831,42959,1668.46,757.5147999999998,251.0,1.0
11625,20190831,45959,1668.46,819.7846000000002,0.0,2.0
11626,20190831,52959,1668.46,774.9713,0.0,2.0
11627,20190831,55959,1668.46,364.68659999999994,1199.0,10.0
11628,20190831,62959,1668.46,354.36910000000006,1485.0,11.0
11629,20190831,65959,1668.46,339.9924000000005,1858.0,13.0
11630,20190831,72959,1668.46,334.4080999999999,1211.0,12.0
11631,20190831,75959,1668.46,361.12800000000004,1780.0,14.0
11632,20190831,82959,1668.46,414.9108000000002,1406.0,11.0
11633,20190831,85959,1668.46,411.7227000000003,1457.0,14.0
11634,20190831,92959,1668.46,276.89279999999997,1217.0,11.0
11635,20190831,95959,1668.46,288.00959999999964,937.0,8.0
11636,20190831,102959,1668.46,281.1568999999999,337.0,5.0
11637,20190831,105959,1668.46,259.8098,1578.0,14.0
11638,20190831,112959,1668.46,272.0845,1137.0,10.0
11639,20190831,115959,1668.46,242.71610000000004,1023.0,9.0
11640,20190831,122959,1668.46,250.93730000000002,1899.0,13.0
11641,20190831,125959,1668.46,244.27980000000017,1414.0,14.0
11642,20190831,132959,1668.46,239.22639999999998,652.0,5.0
11643,20190831,135959,1668.46,245.58839999999978,896.0,8.0
11644,20190831,142959,1668.46,226.28000000000011,1601.0,11.0
11645,20190831,145959,1668.46,229.90209999999985,717.0,9.0
11646,20190831,152959,1668.46,221.09860000000003,1722.0,12.0
11647,20190831,155959,1668.46,237.39160000000007,1602.0,13.0
11648,20190831,162959,1668.46,254.89879999999997,1015.0,7.0
11649,20190831,165959,1668.46,272.5200999999998,996.0,7.0
11650,20190831,172959,1668.46,275.3416000000002,1329.0,10.0
11651,20190831,175959,1668.46,267.98290000000003,1206.0,9.0
11652,20190831,182959,1668.46,577.8115000000004,343.0,4.0
11653,20190831,185959,1668.46,304.70129999999995,724.0,5.0
11654,20190831,192959,1668.46,309.32399999999996,860.0,7.0
11655,20190831,195959,1668.46,373.7667000000003,567.0,6.0
11656,20190831,202959,1668.46,525.0073000000001,350.0,2.0
11657,20190831,205959,1668.46,356.61600000000004,596.0,4.0
11658,20190831,212959,1668.46,555.9721000000004,106.0,1.0
11659,20190831,215959,1668.46,471.67729999999995,234.0,3.0
11660,20190831,222959,1668.46,433.42970000000025,519.0,3.0
11661,20190831,225959,1668.46,351.09,434.0,3.0
11662,20190831,232959,1659.4,338.33,528.0,4.0
11663,20190831,235959,1659.4,341.52,544.0,3.0
11664,20190901,2959,1664.08,341.52,553.0,3.0
11665,20190901,5959,1664.08,522.39,377.0,2.0
11666,20190901,12959,1664.08,778.44,183.0,1.0
11667,20190901,15959,1664.08,716.02,0.0,0.0
11668,20190901,22959,1664.08,775.25,185.0,1.0
11669,20190901,25959,1664.08,906.46,183.0,1.0
11670,20190901,32959,1664.08,784.82,0.0,0.0
11671,20190901,35959,1664.08,878.44,0.0,0.0
11672,20190901,42959,1664.08,791.21,339.0,2.0
11673,20190901,45959,1664.08,878.44,0.0,0.0
11674,20190901,52959,1664.08,765.11,0.0,0.0
11675,20190901,55959,1664.08,455.44,525.0,4.0
11676,20190901,62959,1664.08,352.69,1064.0,6.0
11677,20190901,65959,1664.08,330.99,903.0,6.0
11678,20190901,72959,1664.08,277.31,1039.0,8.0
11679,20190901,75959,1664.08,323.89,671.0,6.0
11680,20190901,82959,1664.08,314.29,860.0,6.0
11681,20190901,85959,1664.08,251.71,1119.0,10.0
11682,20190901,92959,1664.08,307.89,941.0,7.0
11683,20190901,95959,1664.08,238.91,1398.0,11.0
11684,20190901,102959,1664.08,245.31,811.0,8.0
11685,20190901,105959,1664.08,235.71,835.0,8.0
11686,20190901,112959,1664.08,245.31,824.0,7.0
11687,20190901,115959,1664.08,214.03,1386.0,11.0
11688,20190901,122959,1664.08,242.11,986.0,10.0
11689,20190901,125959,1664.08,210.83,1224.0,13.0
11690,20190901,132959,1664.08,235.71,1042.0,11.0
11691,20190901,135959,1664.08,238.91,1369.0,10.0
11692,20190901,142959,1664.08,235.71,1269.0,9.0
11693,20190901,145959,1664.08,182.74,1563.0,13.0
11694,20190901,152959,1664.08,238.91,1492.0,11.0
11695,20190901,155959,1664.08,238.91,1380.0,12.0
11696,20190901,162959,1664.08,245.31,1344.0,11.0
11697,20190901,165959,1664.08,279.8,954.0,7.0
11698,20190901,172959,1664.08,317.49,1409.0,11.0
11699,20190901,175959,1664.08,292.6,2131.0,17.0
11700,20190901,182959,1664.08,358.38,1843.0,15.0
11701,20190901,185959,1664.08,330.29,1468.0,13.0
11702,20190901,192959,1664.08,233.23,1311.0,11.0
11703,20190901,195959,1664.08,299.0,1641.0,12.0
11704,20190901,202959,1664.08,270.91,1478.0,10.0
11705,20190901,205959,1664.08,223.63,1144.0,11.0
11706,20190901,212959,1664.08,167.45,1057.0,8.0
11707,20190901,215959,1664.08,164.25,975.0,8.0
11708,20190901,222959,1664.08,60.79,1827.0,15.0
11709,20190901,225959,1655.02,126.56,809.0,6.0
11710,20190901,232959,1655.02,123.36,1013.0,6.0
11711,20190901,235959,1655.02,1340.37,187.0,1.0
11712,20190902,2959,1655.02,561.39,182.0,1.0
11713,20190902,5959,1655.02,589.47,355.0,2.0
11714,20190902,12959,1655.02,814.88,188.0,1.0
11715,20190902,15959,1655.02,777.2,344.0,2.0
11716,20190902,22959,1655.02,811.68,189.0,1.0
11717,20190902,25959,1655.02,902.35,0.0,0.0
11718,20190902,32959,1655.02,847.59,189.0,1.0
11719,20190902,35959,1655.02,781.11,0.0,1.0
11720,20190902,42959,1655.02,743.42,0.0,0.0
11721,20190902,45959,1655.02,809.2,186.0,1.0
11722,20190902,52959,1655.02,751.7,249.0,2.0
11723,20190902,55959,1655.02,356.78,971.0,6.0
11724,20190902,62959,1655.02,359.99,1579.0,11.0
11725,20190902,65959,1655.02,315.79,2603.0,16.0
11726,20190902,72959,1655.02,347.16,1141.0,12.0
11727,20190902,75959,1655.02,334.33,1109.0,11.0
11728,20190902,82959,1655.02,337.54,1244.0,11.0
11729,20190902,85959,1655.02,296.54,1204.0,11.0
11730,20190902,92959,1655.02,284.43,1217.0,11.0
11731,20190902,95959,1655.02,302.96,950.0,8.0
11732,20190902,102959,1655.02,290.13,1715.0,14.0
11733,20190902,105959,1655.02,265.18,1588.0,11.0
11734,20190902,112959,1655.02,265.18,973.0,8.0
11735,20190902,115959,1655.02,258.77,1811.0,14.0
11736,20190902,122959,1655.02,299.75,1353.0,10.0
11737,20190902,125959,1655.02,252.35,1816.0,13.0
11738,20190902,132959,1655.02,217.77,1553.0,13.0
11739,20190902,135959,1655.02,277.3,2089.0,14.0
11740,20190902,142959,1655.02,211.36,1596.0,12.0
11741,20190902,145959,1655.02,252.35,1937.0,15.0
11742,20190902,152959,1655.02,308.67,1994.0,15.0
11743,20190902,155959,1655.02,242.73,1811.0,14.0
11744,20190902,162959,1655.02,245.94,1349.0,11.0
11745,20190902,165959,1655.02,368.19,1308.0,12.0
11746,20190902,172959,1655.02,280.5,1511.0,12.0
11747,20190902,175959,1655.02,249.14,1351.0,15.0
11748,20190902,182959,1655.02,277.3,1564.0,13.0
11749,20190902,185959,1655.02,224.19,949.0,11.0
11750,20190902,192959,1655.02,252.35,1170.0,10.0
11751,20190902,195959,1655.02,205.65,579.0,8.0
11752,20190902,202959,1655.02,286.92,1267.0,14.0
11753,20190902,205959,1655.02,192.82,720.0,8.0
11754,20190902,212959,1655.02,136.51,1039.0,14.0
11755,20190902,215959,1655.02,126.88,857.0,14.0
11756,20190902,222959,1655.02,120.47,431.0,6.0
11757,20190902,225959,1645.94,85.9,712.0,7.0
11758,20190902,232959,1645.94,92.31,1008.0,8.0
11759,20190902,235959,1645.94,82.69,338.0,2.0
11760,20190903,2959,1645.94,85.9,0.0,1.0
11761,20190903,5959,1645.94,117.26,186.0,3.0
11762,20190903,12959,1645.94,211.36,0.0,0.0
11763,20190903,15959,1645.94,204.94,184.0,4.0
11764,20190903,22959,1645.94,299.04,0.0,0.0
11765,20190903,25959,1645.94,274.09,0.0,1.0
11766,20190903,32959,1645.94,239.52,0.0,0.0
11767,20190903,35959,1645.94,283.71,0.0,0.0
11768,20190903,42959,1645.94,305.46,227.0,1.0
11769,20190903,45959,1645.94,249.14,0.0,0.0
11770,20190903,52959,1645.94,286.92,0.0,2.0
11771,20190903,55959,1645.94,296.54,756.0,7.0
11772,20190903,62959,1645.94,233.81,1191.0,9.0
11773,20190903,65959,1645.94,255.56,1875.0,13.0
11774,20190903,72959,1645.94,192.82,1543.0,14.0
11775,20190903,75959,1645.94,220.98,1178.0,13.0
11776,20190903,82959,1645.94,245.94,1235.0,13.0
11777,20190903,85959,1645.94,211.36,976.0,10.0
11778,20190903,92959,1645.94,214.57,1754.0,14.0
11779,20190903,95959,1645.94,249.14,397.0,5.0
11780,20190903,102959,1645.94,220.98,808.0,8.0
11781,20190903,105959,1645.94,214.57,847.0,8.0
11782,20190903,112959,1645.94,249.14,851.0,7.0
11783,20190903,115959,1645.94,242.73,1181.0,10.0
11784,20190903,122959,1645.94,186.4,961.0,8.0
11785,20190903,125959,1645.94,277.3,1251.0,8.0
11786,20190903,132959,1645.94,179.99,1676.0,12.0
11787,20190903,135959,1645.94,249.14,1272.0,8.0
11788,20190903,142959,1645.94,242.73,1982.0,15.0
11789,20190903,145959,1645.94,183.2,1526.0,13.0
11790,20190903,152959,1645.94,249.14,1373.0,13.0
11791,20190903,155959,1645.94,249.14,1840.0,16.0
11792,20190903,162959,1645.94,249.14,1065.0,10.0
11793,20190903,165959,1645.94,277.3,1376.0,12.0
11794,20190903,172959,1645.94,211.36,982.0,9.0
11795,20190903,175959,1645.94,242.73,1353.0,12.0
11796,20190903,182959,1645.94,224.19,1589.0,13.0
11797,20190903,185959,1645.94,217.77,1075.0,10.0
11798,20190903,192959,1645.94,192.82,883.0,8.0
11799,20190903,195959,1645.94,192.82,1408.0,12.0
11800,20190903,202959,1645.94,158.25,832.0,11.0
11801,20190903,205959,1645.94,192.82,1585.0,15.0
11802,20190903,212959,1645.94,101.94,731.0,9.0
11803,20190903,215959,1645.94,98.73,377.0,6.0
11804,20190903,222959,1645.94,130.09,332.0,7.0
11805,20190903,225959,1636.84,89.11,359.0,3.0
11806,20190903,232959,1636.84,98.73,331.0,3.0
11807,20190903,235959,1636.84,117.26,565.0,5.0
11808,20190904,2959,1636.84,89.11,366.0,3.0
11809,20190904,5959,1636.84,92.31,731.0,5.0
11810,20190904,12959,1636.84,148.63,158.0,1.0
11811,20190904,15959,1636.84,255.56,0.0,2.0
11812,20190904,22959,1636.84,1127.38,0.0,1.0
11813,20190904,25959,1636.84,1720.13,0.0,0.0
11814,20190904,32959,1636.84,1212.57,0.0,0.0
11815,20190904,35959,1636.84,854.72,0.0,0.0
11816,20190904,42959,1636.84,783.07,0.0,0.0
11817,20190904,45959,1636.84,842.59,0.0,1.0
11818,20190904,52959,1636.84,682.56,0.0,1.0
11819,20190904,55959,1636.84,607.7,336.0,4.0
11820,20190904,62959,1636.84,315.79,1977.0,13.0
11821,20190904,65959,1636.84,284.43,1670.0,12.0
11822,20190904,72959,1636.84,306.17,1742.0,17.0
11823,20190904,75959,1636.84,271.6,1052.0,11.0
11824,20190904,82959,1636.84,823.35,1294.0,12.0
11825,20190904,85959,1636.84,742.08,1154.0,13.0
11826,20190904,92959,1636.84,271.6,709.0,7.0
